;lon,lat,descr
4.96972, 50.73602, "129 - 120 Km/h - E 40 Dir Liege"
4.95842, 50.74689, "132 - 120 Km/h - E40  Dir Liege"
4.90524, 50.79025, "041 - 120 km/h - E40 - Liège --> Bruxelles après sortie tirlemont "
4.82324, 50.82482, "141 - 120 Km/h - E 40 Dir Bruxelles"
4.73834, 50.84325, "143 - 120 Km/h - E 40 Dir Liege"
4.71722, 50.84472, "073 - 120 km/h - Leuven - E40 - Afrit Haasrode"
4.70749, 50.84546, "144 - 120 Km/h - E 40 Dir Bruxelles"
4.66797, 50.85088, "046 - 120 Km/h - E40 dir bxl"
4.63049, 50.85855, "147 - 120 Km/h - E 40 dir Bruxelles "
4.61574, 50.8604, "151 - 120 Km/h - E40 dir Liege"
4.60694, 50.86167, "150 - 120 Km/h - E40 dir Liege"
4.59139, 50.86417, "152 - 120 Km/h - E 40 dir Liege"
4.59167, 50.86528, "074 - 120 km/h - Leuven - E40 - voor splitsing A2"
4.74948, 50.93637, "174 - 120 Km/h - E 314 Dir Maastricht"
4.78302, 50.94854, "177 - 120 Km/h - E 314 Dir Maastricht"
4.79057, 50.95068, "178 - 120 Km/h - E 314 dir Bertem"
4.82583, 50.96361, "072 - 120 km/h - Aarschot - E341 (N21) - afrit Aarschot"
4.87445, 51.14727, "201 - 120 Km/h - E 313 Dir Liege "
4.61677, 51.1955, "208 - 120 Km/h -  E 313  Dir Maastricht"
4.60006, 51.20341, "209 - 120 Km/h - E 314 "
4.61015, 51.20691, "211 - 120 Km/h -  E 34 "
4.68636, 51.24203, "216 - 120 Km/h - E 314 Dir Liege"
4.81461, 51.26219, "056 - 120 km/h - E34"
5.02291, 51.29376, "218 - 120 Km/h - E 34 Dir Eindenhoven"
4.96133, 51.29828, "220 - 120 Km/h - E 343 Dir Eindenhoven"
4.97464, 51.29841, "221 - 120 Km/h - E 34 Dir Eindhoven"
5.00639, 51.53028, "037 - 120 km/h - E42 --> Liège"
5.04433, 50.71687, "091 - 120 Km/h - Lincent"
5.04673, 51.29626, "219 - 120 Km/h - E 34 Dir Eindenhoven"
5.12646, 51.08581, "283 - 120 Km/h - Anvers vers Liege dans les 2 sens"
5.13904, 51.29954, "222 - 120 Km/h - E 34 Dir Eindhoven"
5.15243, 51.30276, "223 - 120 Km/h - E 34 Dir Eindhenoven"
5.22993, 50.70543, "090 - 120 Km/h - E 40 Bxl Liege"
5.23226, 50.70591, "128 - 120 Km/h -   E 40, Direction Bruxelles"
5.23417, 50.98528, "075 - 120 km/h - Liège - E313"
5.24419, 50.9725, "183 - 120 Km/h - E 313 Dir Liege"
5.27952, 50.95198, "180 - 120 Km/h - E 313 Dir Anvers"
5.29328, 50.70461, "251 - 120 km/h - E40 à Waremme"
5.3023, 50.93269, "173 - 120 Km/h - E 313 Dir Liege"
5.38121, 50.89857, "169 - 120 Km/h - E 313 Dir Anvers "
5.39586, 50.89652, "168 - 120 Km/h -  E 313  Dir Liege"
5.41559, 50.89338, "167 - 120 Km/h - E 313 dir Liege"
5.45233, 50.67925, "034 - 120 km/h - E 40 - Bruxelles --> Liège"
5.45375, 50.67919, "246 - 120 Km/h - 31 Hognoul"
5.50298, 50.99157, "030 - 120 km/h - E314 - Genk - sens Louvain->Pays Bas"
5.50972, 50.66988, "252 - 120 km/h - E40 direction Aachen Bruxelles à hauteur d'Ans"
5.50976, 50.83395, "136 - 120 Km/h - A13/E313"
5.51065, 50.82954, "134 - 120 Km/h - A13/E313"
5.51586, 50.81261, "108 - 120 Km/h - A13/E313"
5.53036, 50.67146, "051 - 120 km/h - E40/A3 (Sortie Alleur) -> Liège"
5.54004, 50.64684, "159 - 120 km/h - A602"
5.55245, 50.67309, "053 - 120 km/h - A3/E40"
5.55315, 50.67343, "047 - 120 km/h - E40/A3 (Echangeur de Loncin) -> Liège"
5.55584, 50.67351, "052 - 120 km/h - A3/E40"
5.57045, 50.67515, "268 - 120 Km/h - loncin vers aachen"
5.57944, 50.67682, "124 - 120 Km/h - E40 Descente de Milmort"
5.57977, 50.73248, "228 - 120 Km/h - A13/E313"
5.62816, 50.68883, "126 - 120 Km/h - E 40 Descente des Hauts Sarts"
5.65472, 50.67776, "269 - 120 Km/h - E25 sortie échangeur de cheratte"
5.66017, 50.68189, "271 - 120 Km/h - E25 échangeur de cheratte ,vers liège"
5.66995, 50.67711, "245 - 120 Km/h - A3/E40"
5.67093, 50.68758, "270 - 120 Km/h - E25 rampe autoroute cheratte ,vers liège"
5.67761, 50.67508, "123 - 120 Km/h - E 40 Descentede cheratte"
