;lon,lat,descr
3.31058, 51.31453, "[WV][WESTKAPELLE-002]Dudzelestraat ( N51.31453 E3.31058 ) "
3.31103, 51.31519, "[WV][WESTKAPELLE-003]Dudzelestraat ( N51.31519 E3.31103 ) "
3.1535, 51.32077, "[WV][BLANKENBERGE-002]Koning Albert I laan ( N51.32077 E3.1535 ) "
3.1537, 51.32116, "[WV][BLANKENBERGE-001]Koning Albert I laan ( N51.32116 E3.1537 ) "
3.29686, 51.32433, "[WV][WESTKAPELLE-006]Natienlaan ( N51.32433 E3.29686 ) "
3.29619, 51.32486, "[WV][WESTKAPELLE-004]Natienlaan ( N51.32486 E3.29619 ) "
3.26213, 51.34092, "[WV][DUINBERGEN-002]Elizabetlaan ( N51.34092 E3.26213 ) "
3.58745, 51.45415, "[ZL][VLISSINGEN-008]Nieuwe Vlissingseweg  ( N51.45415 E3.58745 ) "
3.75713, 51.46146, "[ZL][NIEUWDORP-002]Sloeweg ( N51.46146 E3.75713 ) "
3.75776, 51.46179, "[ZL][NIEUWDORP-001]Sloeweg ( N51.46179 E3.75776 ) "
3.5923, 51.4632, "[ZL][VLISSINGEN-007]Nieuwe Vlissingseweg ( N51.4632 E3.5923 ) "
3.87146, 51.50486, "[ZL][GOES-001]Deltaweg ( N51.50486 E3.87146 ) "
3.87078, 51.50571, "[ZL][GOES-002]Deltaweg ( N51.50571 E3.87078 ) "
4.20288, 51.69846, "[ZH][OUDETONGE-002]N59 ( N51.69846 E4.20288 ) "
4.20101, 51.69859, "[ZH][OUDETONGE-003]N59 ( N51.69859 E4.20101 ) "
4.29306, 51.69967, "[ZH][ACHTHUIZEN-005]N59 ( N51.69967 E4.29306 ) "
4.29403, 51.69996, "[ZH][ACHTHUIZEN-004]N59 ( N51.69996 E4.29403 ) "
4.19678, 51.89006, "[ZH][BRIELLE-001]Dammeweg ( N51.89006 E4.19678 ) "
